year2,state,fage4,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1978,23,l) Left Censored,14608,17206,279741,273427,606,3.4,1871,10.5,46255,6654,39601,2.4,16.9,33626,12274,21352,4.5,12.3,12629,4.6,24.6,0,1327,1332,6671
1978,24,a) 0,7436,7513,37408,18789,7428,197.7,0,0,37239,37239,0,198.2,198.2,0,0,0,0,0,37239,198.2,0,0,,,
1978,24,b) 1,6670,7407,58952,57144,109,1.3,2093,24.9,18656,1320,17336,2.3,32.6,15040,9305,5735,16.3,26.3,3616,6.3,52.6,0,1499,1503,5842
1978,24,l) Left Censored,44913,55487,1078648,1074386,2062,3.6,5781,10.1,165428,30589,134839,2.8,15.4,156903,53677,103226,5,14.6,8525,0.8,29.2,0,3723,3741,23430
1978,25,a) 0,10406,10516,58194,29312,10373,197.3,0,0,57765,57765,0,197.1,197.1,0,0,0,0,0,57765,197.1,0,0,,,
1978,25,b) 1,9211,10337,111515,106982,207,1.8,2532,21.9,32722,4518,28204,4.2,30.6,23655,14111,9544,13.2,22.1,9067,8.5,44.2,0,1814,1815,9609
1978,25,l) Left Censored,75801,89639,1925948,1886562,2629,2.8,8919,9.6,308095,52612,255483,2.8,16.3,229323,96766,132557,5.1,12.2,78772,4.1,24.4,0,5804,5857,38898
1978,26,a) 0,16516,16660,91645,46071,16486,197.9,0,0,91148,91148,0,197.8,197.8,0,0,0,0,0,91148,197.8,0,0,,,
1978,26,b) 1,14063,15919,130844,128347,233,1.3,4273,23.7,36111,2910,33201,2.3,28.1,31116,19477,11639,15.2,24.2,4995,3.9,48.4,0,2946,2960,13268
1978,26,l) Left Censored,95354,118060,2664058,2619046,4388,3.6,13160,10.7,392551,72716,319835,2.8,15,302527,119129,183398,4.5,11.6,90024,3.4,23.2,0,8635,8677,55896
1978,27,a) 0,8975,9032,50252,25282,8943,198,0,0,49940,49940,0,197.5,197.5,0,0,0,0,0,49940,197.5,0,0,,,
1978,27,b) 1,7747,8622,73320,72239,127,1.3,2098,21.8,20718,1095,19623,1.5,28.7,18556,10176,8380,14.1,25.7,2162,3,51.4,0,1509,1517,6880
1978,27,l) Left Censored,51045,61904,1249110,1230109,2044,3.2,6398,10,214762,32636,182126,2.7,17.5,176759,57532,119227,4.7,14.4,38003,3.1,28.8,0,4361,4383,27357
1978,28,a) 0,5017,5037,26875,13514,4962,197,0,0,26723,26723,0,197.7,197.7,0,0,0,0,0,26723,197.7,0,0,,,
1978,28,b) 1,4147,4578,34041,33577,103,1.9,1590,29.7,10227,1395,8832,4.2,30.5,9298,5814,3484,17.3,27.7,929,2.8,55.4,0,1163,1165,4209
1978,28,l) Left Censored,25909,31590,546888,547334,1120,3.4,4104,12.4,83084,14738,68346,2.7,15.2,83976,28166,55810,5.1,15.3,-892,-0.1,30.4,0,2637,2646,13774
1978,29,a) 0,11131,11185,58922,29543,11097,198.4,0,0,58758,58758,0,198.9,198.9,0,0,0,0,0,58758,198.9,0,0,,,
1978,29,b) 1,9155,10111,77629,76760,193,1.7,3198,27.4,21518,2044,19474,2.7,28,19780,12385,7395,16.1,25.8,1738,2.2,51.6,0,2428,2436,8639
1978,29,l) Left Censored,61060,75415,1456250,1444549,2764,3.5,8821,11.2,229923,38254,191669,2.6,15.9,206520,80976,125544,5.6,14.3,23403,1.6,28.6,0,5840,5861,32257
1978,30,a) 0,2459,2466,13426,6715,2464,199.8,0,0,13423,13423,0,199.9,199.9,0,0,0,0,0,13423,199.9,0,0,,,
1978,30,b) 1,2107,2294,14298,15090,30,1.1,1033,36.5,4066,135,3931,0.9,26.9,5650,4250,1400,28.2,37.4,-1584,-10.5,53.8,0,638,638,2579
1978,30,l) Left Censored,11390,13562,169115,171571,396,2.7,2234,15.3,29227,2581,26646,1.5,17,34138,15374,18764,9,19.9,-4911,-2.9,34,0,1278,1282,7181
1978,31,a) 0,4032,4058,20104,10145,4011,197.7,0,0,19918,19918,0,196.3,196.3,0,0,0,0,0,19918,196.3,0,0,,,
1978,31,b) 1,3615,3955,25152,25621,61,1.4,1091,24.3,6383,766,5617,3,24.9,7321,4521,2800,17.6,28.6,-938,-3.7,49.8,0,798,812,3595
1978,31,l) Left Censored,24386,28881,436109,441529,932,3.1,3066,10.2,72049,9555,62494,2.2,16.3,82888,28712,54176,6.5,18.8,-10839,-2.5,32.6,0,2153,2163,11553
1978,32,a) 0,2349,2404,16470,8236,2403,199.9,0,0,16468,16468,0,200,200,0,0,0,0,0,16468,200,0,0,,,
1978,32,b) 1,1795,1978,20567,19144,23,0.9,895,36.7,8088,175,7913,0.9,42.2,5241,3841,1400,20.1,27.4,2847,14.8,54.8,0,556,556,2375
1978,32,l) Left Censored,8428,10086,231330,223833,415,3.8,1980,18.1,48246,8420,39826,3.8,21.6,33252,19445,13807,8.7,14.9,14994,6.7,29.8,0,1077,1081,9013
1978,33,a) 0,2623,2630,12354,6201,2606,198.2,0,0,12306,12306,0,198.5,198.5,0,0,0,0,0,12306,198.5,0,0,,,
1978,33,b) 1,2094,2280,16176,15419,47,1.8,679,26.1,5387,1248,4139,8.1,34.9,3873,2635,1238,17.1,25.1,1514,9.8,50.2,0,506,510,1928
1978,33,l) Left Censored,12711,14516,266794,256987,479,3.2,1462,9.7,47745,11687,36058,4.5,18.6,28131,10526,17605,4.1,10.9,19614,7.7,21.8,0,1022,1024,5286
1978,34,a) 0,14916,15004,68688,34605,14791,197.2,0,0,68166,68166,0,197,197,0,0,0,0,0,68166,197,0,0,,,
1978,34,b) 1,13352,14254,100242,100768,144,0.9,4048,24.9,26835,1067,25768,1.1,26.6,27886,17048,10838,16.9,27.7,-1051,-1.1,53.2,0,2840,2841,11084
1978,34,l) Left Censored,98813,115205,2232551,2212705,4124,3.5,12236,10.3,350122,68248,281874,3.1,15.8,310431,122883,187548,5.6,14,39691,1.8,28,0,7935,7975,47319
1978,35,a) 0,3126,3144,17289,8651,3143,199.9,0,0,17277,17277,0,199.7,199.7,0,0,0,0,0,17277,199.7,0,0,,,
1978,35,b) 1,2705,2965,21080,21995,56,1.5,1377,37.5,6487,493,5994,2.2,29.5,8316,6160,2156,28,37.8,-1829,-8.3,59,0,930,932,3843
1978,35,l) Left Censored,13990,17134,255091,252338,621,3.4,3042,16.5,49804,7763,42041,3.1,19.7,44298,23620,20678,9.4,17.6,5506,2.1,35.2,0,1785,1787,13673
1978,36,a) 0,35850,36063,176245,88595,35627,197.6,0,0,175301,175301,0,197.9,197.9,0,0,0,0,0,175301,197.9,0,0,,,
1978,36,b) 1,31357,34031,263490,257207,350,0.9,9705,25,82376,9964,72412,3.9,32,69809,40407,29402,15.7,27.1,12567,4.9,54.2,0,7206,7212,28311
1978,36,l) Left Censored,245855,283666,5327759,5316221,7774,2.6,33674,11.4,845164,129887,715277,2.4,15.9,822087,313315,508772,5.9,15.5,23077,0.4,31,0,23626,23720,143761
1978,37,a) 0,12708,12814,61887,31084,12681,197.9,0,0,61606,61606,0,198.2,198.2,0,0,0,0,0,61606,198.2,0,0,,,
1978,37,b) 1,9969,11028,82946,83400,126,1,3599,28.1,21050,1451,19599,1.7,25.2,21957,15097,6860,18.1,26.3,-907,-1.1,50.4,0,2793,2794,10727
1978,37,l) Left Censored,64963,82237,1709426,1685460,2921,3.4,8533,10,242642,44964,197678,2.7,14.4,194710,76433,118277,4.5,11.6,47932,2.8,23.2,0,5733,5768,33130
1978,38,a) 0,1830,1834,8270,4147,1819,198.4,0,0,8247,8247,0,198.9,198.9,0,0,0,0,0,8247,198.9,0,0,,,
1978,38,b) 1,1591,1683,11282,11117,21,1.1,508,26.2,3148,218,2930,2,28.3,2817,1928,889,17.3,25.3,331,3,50.6,0,364,364,1385
1978,38,l) Left Censored,10182,11866,143448,140806,363,3,1201,9.8,21969,2839,19130,2,15.6,16684,6196,10488,4.4,11.8,5285,3.8,23.6,0,825,829,3942
1978,39,a) 0,18360,18470,95545,48029,18267,197.8,0,0,95033,95033,0,197.9,197.9,0,0,0,0,0,95033,197.9,0,0,,,
1978,39,b) 1,15878,18193,139692,140346,297,1.4,4967,24.1,36320,3375,32945,2.4,25.9,37628,24080,13548,17.2,26.8,-1308,-0.9,51.8,0,3592,3609,15175
1978,39,l) Left Censored,120659,156192,3432917,3414707,5866,3.6,15705,9.7,484211,79760,404451,2.3,14.2,447793,139504,308289,4.1,13.1,36418,1.1,26.2,0,10018,10058,56080
1978,40,a) 0,7197,7245,38486,19244,7244,200,0,0,38485,38485,0,200,200,0,0,0,0,0,38485,200,0,0,,,
1978,40,b) 1,5783,6341,49725,52125,126,1.6,3051,38.6,13364,944,12420,1.8,25.6,18163,13102,5061,25.1,34.8,-4799,-9.2,51.2,0,2049,2057,8359
1978,40,l) Left Censored,34620,42402,687235,688049,1385,3,7492,16.4,111271,20150,91121,2.9,16.2,112898,58248,54650,8.5,16.4,-1627,-0.2,32.4,0,4295,4303,28263
1978,41,a) 0,8986,9030,45884,23059,8936,197.9,0,0,45650,45650,0,198,198,0,0,0,0,0,45650,198,0,0,,,
1978,41,b) 1,6677,7362,61941,57677,107,1.3,2411,28.2,22940,1977,20963,3.4,39.8,14412,9808,4604,17,25,8528,14.8,50,0,1736,1737,6153
1978,41,l) Left Censored,33451,40486,692119,666895,1705,4,5417,12.8,136907,22145,114762,3.3,20.5,86458,42241,44217,6.3,13,50449,7.5,26,0,3547,3564,21700
1978,42,a) 0,19369,19533,101024,50717,19330,197.9,0,0,100614,100614,0,198.4,198.4,0,0,0,0,0,100614,198.4,0,0,,,
1978,42,b) 1,17518,19567,155140,154672,334,1.5,4916,22.4,40983,4139,36844,2.7,26.5,40046,23769,16277,15.4,25.9,937,0.6,51.8,0,3424,3443,14537
1978,42,l) Left Censored,140057,172514,3662754,3674260,5642,3.2,17439,9.8,552846,94076,458770,2.6,15,575858,211817,364041,5.8,15.7,-23012,-0.7,30,0,11350,11416,104513
1978,44,a) 0,1969,1978,12280,6151,1964,198.6,0,0,12259,12259,0,199.3,199.3,0,0,0,0,0,12259,199.3,0,0,,,
1978,44,b) 1,1789,1892,12477,12251,19,0.9,537,24.8,4034,389,3645,3.2,32.9,3581,2429,1152,19.8,29.2,453,3.7,58.4,0,383,384,1751
1978,44,l) Left Censored,14134,15973,308829,327321,516,3.1,1551,9.4,51349,8062,43287,2.5,15.7,88333,16055,72278,4.9,27,-36984,-11.3,31.4,0,1055,1056,6237
1978,45,a) 0,6457,6494,32776,16461,6420,197.7,0,0,32630,32630,0,198.2,198.2,0,0,0,0,0,32630,198.2,0,0,,,
1978,45,b) 1,5154,5617,37559,36944,88,1.3,1869,28.6,11423,1132,10291,3.1,30.9,10192,6699,3493,18.1,27.6,1231,3.3,55.2,0,1446,1448,4704
1978,45,l) Left Censored,32257,40001,843084,822540,1522,3.7,4226,10.2,128921,31139,97782,3.8,15.7,87832,32927,54905,4,10.7,41089,5,21.4,0,2946,2955,13889
1978,46,a) 0,1989,1993,9236,4648,1978,198.5,0,0,9177,9177,0,197.4,197.4,0,0,0,0,0,9177,197.4,0,0,,,
1978,46,b) 1,1598,1728,11574,11484,18,0.9,557,27.8,3326,155,3171,1.3,29,3145,2055,1090,17.9,27.4,181,1.6,54.8,0,391,391,1504
1978,46,l) Left Censored,10778,12409,150241,166823,419,3.3,1307,10.2,24819,3457,21362,2.1,14.9,57982,7021,50961,4.2,34.8,-33163,-19.9,29.8,0,914,915,4161
1978,47,a) 0,9864,9917,52442,26349,9808,197.8,0,0,52187,52187,0,198.1,198.1,0,0,0,0,0,52187,198.1,0,0,,,
1978,47,b) 1,8227,9123,73615,79934,135,1.3,3057,28.8,22471,1782,20689,2.2,28.1,35109,14336,20773,17.9,43.9,-12638,-15.8,56.2,0,2322,2327,10687
1978,47,l) Left Censored,49368,61367,1260549,1244283,2124,3.3,6910,10.8,196886,33523,163363,2.7,15.8,164355,64334,100021,5.2,13.2,32531,2.6,26.4,0,4628,4645,27763
1978,48,a) 0,32516,32924,191536,95775,32922,200,0,0,191522,191522,0,200,200,0,0,0,0,0,191522,200,0,0,,,
1978,48,b) 1,26021,29600,247304,254163,558,1.5,13486,36.9,77277,5897,71380,2.3,30.4,90994,65686,25308,25.8,35.8,-13717,-5.4,60.8,0,8650,8711,40973
1978,48,l) Left Censored,145483,191892,3770862,3739482,7087,3.4,32944,16,688395,129235,559160,3.5,18.4,625634,291809,333825,7.8,16.7,62761,1.7,33.4,0,17908,17991,133458
1978,49,a) 0,3373,3392,19882,9941,3392,200,0,0,19882,19882,0,200,200,0,0,0,0,0,19882,200,0,0,,,
1978,49,b) 1,2762,3030,22122,22678,53,1.4,1439,38.2,7159,440,6719,1.9,31.6,8270,6366,1904,28.1,36.5,-1111,-4.9,63.2,0,852,852,3815
1978,49,l) Left Censored,14488,17593,334557,332730,680,3.6,2916,15.5,58417,11622,46795,3.5,17.6,54763,24652,30111,7.4,16.5,3654,1.1,33,0,1549,1558,11055
1978,50,a) 0,1652,1656,10125,5076,1639,197.9,0,0,10098,10098,0,198.9,198.9,0,0,0,0,0,10098,198.9,0,0,,,
1978,50,b) 1,1351,1455,9636,9117,10,0.6,337,20.8,2867,38,2829,0.4,31.4,1829,885,944,9.7,20.1,1038,11.3,40.2,0,254,256,689
1978,50,l) Left Censored,8075,9115,137789,136945,264,2.8,951,10,22960,3745,19215,2.7,16.8,21271,11359,9912,8.3,15.5,1689,1.3,31,0,707,712,4284
1978,51,a) 0,10729,10803,53434,26824,10707,198.2,0,0,53220,53220,0,198.4,198.4,0,0,0,0,0,53220,198.4,0,0,,,
1978,51,b) 1,8666,9571,77139,75069,175,1.6,2777,25.5,23762,3135,20627,4.2,31.7,19622,11480,8142,15.3,26.1,4140,5.6,52.2,0,2098,2099,7548
1978,51,l) Left Censored,56146,71307,1346185,1331799,2744,3.7,7283,9.9,208951,37453,171498,2.8,15.7,180178,70782,109396,5.3,13.5,28773,2.2,27,0,4782,4808,34791
1978,53,a) 0,12419,12498,72928,36610,12366,197.9,0,0,72636,72636,0,198.4,198.4,0,0,0,0,0,72636,198.4,0,0,,,
1978,53,b) 1,9454,10508,86377,81340,157,1.3,3421,28.1,31938,1752,30186,2.2,39.3,21864,14133,7731,17.4,26.9,10074,12.4,53.8,0,2406,2409,9739
1978,53,l) Left Censored,47685,58671,1040080,995207,2500,4.1,7716,12.6,224790,29935,194855,3,22.6,135043,59461,75582,6,13.6,89747,9,27.2,0,4627,4648,30999
1978,54,a) 0,3359,3378,15376,7775,3324,196.8,0,0,15202,15202,0,195.5,195.5,0,0,0,0,0,15202,195.5,0,0,,,
1978,54,b) 1,2929,3187,22529,23198,31,0.8,1050,28.3,5345,214,5131,0.9,23,6683,3874,2809,16.7,28.8,-1338,-5.8,46,0,753,755,2465
1978,54,l) Left Censored,20629,24732,415493,431188,822,3.2,2706,10.5,52041,8193,43848,1.9,12.1,83432,20146,63286,4.7,19.3,-31391,-7.2,24.2,0,1725,1729,8815
1978,55,a) 0,10113,10236,54300,27251,10141,198.1,0,0,54099,54099,0,198.5,198.5,0,0,0,0,0,54099,198.5,0,0,,,
1978,55,b) 1,8492,9487,70070,67793,148,1.4,2177,20.7,18827,909,17918,1.3,27.8,14273,8888,5385,13.1,21.1,4554,6.7,42.2,0,1571,1572,5778
1978,55,l) Left Censored,60247,71313,1421183,1394344,2247,3,6947,9.4,198238,28913,169325,2.1,14.2,144561,58716,85845,4.2,10.4,53677,3.8,20.8,0,4790,4817,28983
1978,56,a) 0,1655,1658,8820,4411,1657,199.9,0,0,8819,8819,0,199.9,199.9,0,0,0,0,0,8819,199.9,0,0,,,
1978,56,b) 1,1282,1385,11129,10910,16,0.9,602,35.4,3880,387,3493,3.5,35.6,3442,2341,1101,21.5,31.5,438,4.1,63,0,394,394,1401
1978,56,l) Left Censored,6533,7591,104407,101194,311,3.8,1369,16.8,24501,4700,19801,4.6,24.2,18074,9924,8150,9.8,17.9,6427,6.3,35.8,0,784,786,4658
1979,01,a) 0,7376,7442,47091,23626,7389,198.6,0,0,46931,46931,0,198.6,198.6,0,0,0,0,0,46931,198.6,0,0,,,
1979,01,b) 1,5987,6244,45467,46002,60,0.8,2154,29.2,13799,1037,12762,2.3,30,14869,8990,5879,19.5,32.3,-1070,-2.3,60,0,1788,1788,7701
1979,01,c) 2,5345,6096,54640,55875,300,4.5,1306,19.7,12622,2813,9809,5,22.6,15092,6885,8207,12.3,27,-2470,-4.4,45.2,0,993,997,5094
1979,01,l) Left Censored,36022,46173,935914,930479,1687,3.5,4646,9.7,146004,24411,121593,2.6,15.7,135134,48857,86277,5.3,14.5,10870,1.2,29,0,3118,3129,22936
1979,02,a) 0,1350,1371,7473,3742,1365,199.1,0,0,7462,7462,0,199.4,199.4,0,0,0,0,0,7462,199.4,0,0,,,
1979,02,b) 1,928,942,6284,6750,7,0.6,462,38.7,2163,88,2075,1.3,32,3094,2013,1081,29.8,45.8,-931,-13.8,64,0,354,354,1639
1979,02,c) 2,920,1059,12021,13936,88,7.7,243,21.2,2868,676,2192,4.9,20.6,6698,1514,5184,10.9,48.1,-3830,-27.5,41.2,0,163,163,1091
1979,02,l) Left Censored,3860,4926,82102,84394,344,6.7,695,13.6,16421,3459,12962,4.1,19.5,21006,8564,12442,10.1,24.9,-4585,-5.4,39,0,387,390,2830
1979,04,a) 0,7709,7800,51000,26035,7625,195.5,0,0,49931,49931,0,191.8,191.8,0,0,0,0,0,49931,191.8,0,0,,,
1979,04,b) 1,5550,5620,45620,43151,26,0.4,830,13.8,15238,318,14920,0.7,35.3,10299,4429,5870,10.3,23.9,4939,11.4,47.8,0,38,38,537
1979,04,c) 2,4476,5156,51747,50177,252,4.7,721,13.4,14497,2158,12339,4.3,28.9,11357,4561,6796,9.1,22.6,3140,6.3,45.2,0,21,25,478
1979,04,l) Left Censored,22590,30158,619830,594820,1326,4.3,2330,7.6,122112,23364,98748,3.9,20.5,72092,22153,49939,3.7,12.1,50020,8.4,24.2,0,59,69,437
1979,05,a) 0,5458,5527,30034,15228,5398,195.3,0,0,29612,29612,0,194.5,194.5,0,0,0,0,0,29612,194.5,0,0,,,
1979,05,b) 1,4351,4382,25293,25106,13,0.3,716,15.1,6655,103,6552,0.4,26.5,6280,2416,3864,9.6,25,375,1.5,50,1,10,11,
1979,05,c) 2,3586,3886,27632,28111,161,3.9,596,14.5,5632,997,4635,3.5,20,6589,2898,3691,10.3,23.4,-957,-3.4,40,1,3,3,
1979,05,l) Left Censored,23238,28182,519585,515105,858,3,2346,8.1,71756,12592,59164,2.4,13.9,62796,17289,45507,3.4,12.2,8960,1.7,24.4,0,53,59,2047
1979,06,a) 0,67070,67911,406715,203957,67548,198.9,0,0,405516,405516,0,198.8,198.8,0,0,0,0,0,405516,198.8,0,0,,,
1979,06,b) 1,49248,50132,367129,372710,336,0.6,15881,27.1,120143,4283,115860,1.1,32.2,131304,77831,53473,20.9,35.2,-11161,-3,64.4,0,12429,12445,64786
1979,06,c) 2,45098,52044,499543,498917,3878,7,10675,19.1,136607,29328,107279,5.9,27.4,135355,65692,69663,13.2,27.1,1252,0.3,54.2,0,7556,7578,42609
1979,06,l) Left Censored,236487,308585,6635399,6492655,18219,5.7,34070,10.7,1194215,281350,912865,4.3,18.4,908727,332021,576706,5.1,14,285488,4.4,28,0,21916,22066,150057
1979,08,a) 0,10318,10395,59952,30363,10208,196.4,0,0,59179,59179,0,194.9,194.9,0,0,0,0,0,59179,194.9,0,0,,,
1979,08,b) 1,7543,7611,52952,50825,30,0.4,1318,16,16692,1206,15486,2.4,32.8,12438,5606,6832,11,24.5,4254,8.3,49,0,25,27,458
1979,08,c) 2,6271,7033,63053,62696,274,3.7,1116,15,15606,2153,13453,3.4,24.9,14891,6759,8132,10.8,23.8,715,1.1,47.6,0,20,30,276
1979,08,l) Left Censored,32306,40605,809898,788610,1575,3.8,3617,8.7,143361,27208,116153,3.5,18.2,100784,35443,65341,4.5,12.8,42577,5.4,25.6,0,61,66,2690
1979,09,a) 0,6160,6202,31471,15744,6189,199.6,0,0,31454,31454,0,199.8,199.8,0,0,0,0,0,31454,199.8,0,0,,,
1979,09,b) 1,5165,5242,32656,32161,25,0.4,1242,21,9723,234,9489,0.7,30.2,8732,4070,4662,12.7,27.2,991,3,54.4,0,976,977,3352
1979,09,c) 2,5227,5805,47452,47518,286,4.7,851,13.9,10340,1700,8640,3.6,21.8,10472,4726,5746,9.9,22,-132,-0.2,43.6,0,601,601,2396
1979,09,l) Left Censored,40419,47590,1098578,1078952,1468,3,3938,8.1,147996,29146,118850,2.7,13.7,108743,36817,71926,3.4,10.1,39253,3.6,20.2,0,2583,2589,16235
1979,10,a) 0,1146,1156,6512,3262,1150,199,0,0,6500,6500,0,199.3,199.3,0,0,0,0,0,6500,199.3,0,0,,,
1979,10,b) 1,902,912,5761,5881,6,0.6,239,23.1,1731,52,1679,0.9,29.4,1971,1070,901,18.2,33.5,-240,-4.1,58.8,0,183,183,824
1979,10,c) 2,927,1084,9151,9208,43,3.7,193,16.6,1973,174,1799,1.9,21.4,2086,874,1212,9.5,22.7,-113,-1.3,42.8,0,143,150,684
1979,10,l) Left Censored,6947,8410,182843,194996,346,4,771,8.9,21126,4704,16422,2.4,10.8,45432,6228,39204,3.2,23.3,-24306,-12.5,21.6,0,483,487,2470
1979,11,a) 0,1371,1385,9411,4706,1384,199.9,0,0,9410,9410,0,200,200,0,0,0,0,0,9410,200,0,0,,,
1979,11,b) 1,1143,1153,11783,10264,11,0.8,292,22.4,5255,105,5150,1,51.2,2216,1155,1061,11.3,21.6,3039,29.6,43.2,0,228,228,946
1979,11,c) 2,1216,1372,29090,27492,77,5.3,235,16.1,6566,880,5686,3.2,23.9,3370,1369,2001,5,12.3,3196,11.6,24.6,0,155,155,789
1979,11,l) Left Censored,9638,11509,293625,287964,400,3.4,1080,9.1,43247,4440,38807,1.5,15,31924,12528,19396,4.4,11.1,11323,3.9,22.2,0,670,671,4810
1979,12,a) 0,28773,28987,167574,84112,28805,198.7,0,0,166925,166925,0,198.5,198.5,0,0,0,0,0,166925,198.5,0,0,,,
1979,12,b) 1,21588,21892,158347,159837,139,0.5,6940,27.1,51539,2056,49483,1.3,32.2,54518,32016,22502,20,34.1,-2979,-1.9,64.4,0,5730,5730,27242
1979,12,c) 2,18795,21121,189347,193922,1116,4.9,4575,19.9,46573,8366,38207,4.3,24,55723,28738,26985,14.8,28.7,-9150,-4.7,48,0,3494,3498,20888
1979,12,l) Left Censored,98267,128091,2268938,2233636,5913,4.5,13842,10.5,392785,87937,304848,3.9,17.6,322181,122093,200088,5.5,14.4,70604,3.2,28.8,0,9493,9594,66380
1979,13,a) 0,11491,11626,63710,31999,11525,198.3,0,0,63423,63423,0,198.2,198.2,0,0,0,0,0,63423,198.2,0,0,,,
1979,13,b) 1,9054,9209,61759,63199,86,0.8,3225,29.6,18205,1007,17198,1.6,28.8,21085,12684,8401,20.1,33.4,-2880,-4.6,57.6,0,2713,2713,10870
1979,13,c) 2,8400,9483,83989,84249,515,5,2018,19.6,20531,4401,16130,5.2,24.4,21051,10074,10977,12,25,-520,-0.6,48.8,0,1581,1584,7449
1979,13,l) Left Censored,53618,71097,1487759,1476792,3196,4.4,7007,9.6,225772,56323,169449,3.8,15.3,203837,66937,136900,4.5,13.8,21935,1.5,27.6,0,4483,4500,28450
1979,15,a) 0,2379,2417,15156,7605,2402,198.8,0,0,15103,15103,0,198.6,198.6,0,0,0,0,0,15103,198.6,0,0,,,
1979,15,b) 1,1818,1848,16159,15924,12,0.6,453,21.7,4365,169,4196,1.1,27.4,3895,1860,2035,11.7,24.5,470,2.9,49,0,357,357,1583
1979,15,c) 2,1616,2029,18960,19522,130,6.1,338,15.8,4022,825,3197,4.2,20.6,5145,2309,2836,11.8,26.4,-1123,-5.8,41.2,0,231,231,1172
1979,15,l) Left Censored,10359,13251,249278,244761,604,4.4,1261,9.3,40707,8234,32473,3.4,16.6,31673,11447,20226,4.7,12.9,9034,3.7,25.8,0,810,819,5820
1979,16,a) 0,2799,2824,15884,8135,2747,194.5,0,0,15499,15499,0,190.5,190.5,0,0,0,0,0,15499,190.5,0,0,,,
1979,16,b) 1,2176,2187,14323,14643,9,0.4,433,18,3189,68,3121,0.5,21.8,3828,1510,2318,10.3,26.1,-639,-4.3,43.6,0,9,9,23
1979,16,c) 2,1805,1998,14230,14507,76,3.6,315,14.9,3288,693,2595,4.8,22.7,3842,1561,2281,10.8,26.5,-554,-3.8,45.4,0,6,6,26
1979,16,l) Left Censored,10418,12998,228562,215218,427,3.2,981,7.4,56769,32091,24678,14.9,26.4,30081,8725,21356,4.1,14,26688,12.4,28,0,18,19,320
1979,17,a) 0,19817,19999,122495,61474,19870,198.7,0,0,122042,122042,0,198.5,198.5,0,0,0,0,0,122042,198.5,0,0,,,
1979,17,b) 1,16695,17003,117697,119018,92,0.5,4485,23.1,31409,1729,29680,1.5,26.4,34051,17126,16925,14.4,28.6,-2642,-2.2,52.8,0,3586,3587,14082
1979,17,c) 2,16256,18476,173399,177232,839,4.2,3395,17.1,34097,6499,27598,3.7,19.2,41763,19046,22717,10.7,23.6,-7666,-4.4,38.4,0,2411,2412,12005
1979,17,l) Left Censored,126710,154851,3842547,3805882,5659,3.5,15484,9.7,562631,104787,457844,2.8,14.8,489302,176545,312757,4.6,12.9,73329,1.9,25.8,0,10192,10243,73119
1979,18,a) 0,9642,9720,50881,25507,9654,198.6,0,0,50749,50749,0,199,199,0,0,0,0,0,50749,199,0,0,,,
1979,18,b) 1,7930,8109,57511,56278,65,0.7,2319,24.9,18431,1428,17003,2.5,32.7,15965,8277,7688,14.7,28.4,2466,4.3,56.8,0,1888,1896,6846
1979,18,c) 2,7453,8586,76831,77540,428,4.7,1553,16.9,16777,2823,13954,3.6,21.6,18195,8810,9385,11.4,23.5,-1418,-1.9,43.2,0,1172,1180,6353
1979,18,l) Left Censored,56879,72531,1705058,1699379,2464,3.3,6739,9,220724,39981,180743,2.4,13,209366,62449,146917,3.7,12.3,11358,0.7,24.6,0,4506,4523,28239
1979,19,a) 0,6251,6383,34506,17304,6341,198.7,0,0,34405,34405,0,198.8,198.8,0,0,0,0,0,34405,198.8,0,0,,,
1979,19,b) 1,5572,5645,34891,35873,41,0.6,1634,25.2,8917,510,8407,1.4,24.9,10880,5853,5027,16.3,30.3,-1963,-5.4,49.8,0,1314,1314,4768
1979,19,c) 2,5435,6093,45892,47634,252,3.8,1147,17.4,8697,1661,7036,3.5,18.3,12180,6169,6011,13,25.6,-3483,-7.3,36.6,0,889,890,4312
1979,19,l) Left Censored,38568,47427,802396,795460,1307,2.7,4819,9.8,106831,16161,90670,2,13.4,92958,33581,59377,4.2,11.7,13873,1.7,23.4,0,3282,3342,17759
1979,20,a) 0,5668,5705,29771,14954,5656,198.3,0,0,29635,29635,0,198.2,198.2,0,0,0,0,0,29635,198.2,0,0,,,
1979,20,b) 1,4743,4787,28448,30379,17,0.3,1460,26.3,7469,80,7389,0.3,24.6,11331,5784,5547,19,37.3,-3862,-12.7,49.2,0,1200,1200,4931
1979,20,c) 2,4459,4980,39045,39581,215,4,1010,18.7,9166,2228,6938,5.6,23.2,10237,4974,5263,12.6,25.9,-1071,-2.7,46.4,0,736,737,3312
